"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"FGM","First Trust Exchange-Traded AlphDEX Fund II","40.3515","165441230.703","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fgm",
"FHK","First Trust Exchange-Traded AlphDEX Fund II","35.55","3555071.1","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fhk",
"FJP","First Trust Exchange-Traded AlphDEX Fund II","52.6206","168386025.2412","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fjp",
"FKO","First Trust Exchange-Traded AlphDEX Fund II","22.92","2292045.84","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fko",
"FKU","First Trust Exchange-Traded AlphDEX Fund II","33.8","8450067.6","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fku",
"FLN","First Trust Exchange-Traded AlphDEX Fund II","18.43","17508536.86","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fln",
"FPA","First Trust Exchange-Traded AlphDEX Fund II","28.562","32846357.124","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fpa",
"FSZ","First Trust Exchange-Traded AlphDEX Fund II","45.24","174174090.48","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fsz",
"NFTY","First Trust Exchange-Traded AlphDEX Fund II","35.4422","3544290.8844","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/nfty",
"DWPP","First Trust Exchange-Traded Fund","28.74","38799057.48","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/dwpp",
"FTCS","First Trust Exchange-Traded Fund","53","1356800106","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftcs",
"QABA","First Trust Exchange-Traded Fund","50.38","317394100.76","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/qaba",
"QCLN","First Trust Exchange-Traded Fund","19.56","91932039.12","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/qcln",
"QQEW","First Trust Exchange-Traded Fund","59.91","518221619.82","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/qqew",
"QQXT","First Trust Exchange-Traded Fund","50.19","85323100.38","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/qqxt",
"QTEC","First Trust Exchange-Traded Fund","74.16","2243340148.32","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/qtec",
"TUSA","First Trust Exchange-Traded Fund","32.951","14828015.902","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/tusa",
"BICK","First Trust Exchange-Traded Fund II","25.61","162623551.22","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bick",
"CARZ","First Trust Exchange-Traded Fund II","33.9699","16985017.9398","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/carz",
"CIBR","First Trust Exchange-Traded Fund II","25.45","736777550.9","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cibr",
"FDNI","First Trust Exchange-Traded Fund II","19.82","1982039.64","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fdni",
"FONE","First Trust Exchange-Traded Fund II","46.05","13815092.1","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fone",
"FPXE","First Trust Exchange-Traded Fund II","17.55","1755035.1","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fpxe",
"FPXI","First Trust Exchange-Traded Fund II","32.0804","24060364.1608","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fpxi",
"FTAG","First Trust Exchange-Traded Fund II","23.8705","4533676.324","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftag",
"FTRI","First Trust Exchange-Traded Fund II","11.6014","8121003.2028","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftri",
"GRID","First Trust Exchange-Traded Fund II","42.54","29778085.08","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/grid",
"SKYY","First Trust Exchange-Traded Fund II","51.86","1765833103.72","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/skyy",
"FCAL","First Trust Exchange-Traded Fund III","49.56","22302099.12","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fcal",
"FEMB","First Trust Exchange-Traded Fund III","36.8289","57084868.6578","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/femb",
"FMB","First Trust Exchange-Traded Fund III","52.1","461085104.2","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fmb",
"FMHI","First Trust Exchange-Traded Fund III","49.78","32357099.56","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fmhi",
"RFAP","First Trust Exchange-Traded Fund III","52.61","44718605.22","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/rfap",
"RFDI","First Trust Exchange-Traded Fund III","54.64","456244109.28","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/rfdi",
"RFEM","First Trust Exchange-Traded Fund III","58.6381","105548697.2762","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/rfem",
"RFEU","First Trust Exchange-Traded Fund III","55.11","85420610.22","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/rfeu",
"FCVT","First Trust Exchange-Traded Fund IV","28.91","203815557.82","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fcvt",
"FDIV","First Trust Exchange-Traded Fund IV","48.35","82195096.7","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fdiv",
"FTSL","First Trust Exchange-Traded Fund IV","47.19","1904116594.38","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftsl",
"FTSM","First Trust Exchange-Traded Fund IV","59.92","3496315462.08","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftsm",
"HYLS","First Trust Exchange-Traded Fund IV","46.5","1285725093","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/hyls",
"LMBS","First Trust Exchange-Traded Fund IV","50.94","1882233101.88","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/lmbs",
"AIRR","First Trust Exchange-Traded Fund VI","25.21","152520550.42","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/airr",
"DALI","First Trust Exchange-Traded Fund VI","18.7601","49714302.5202","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/dali",
"DDIV","First Trust Exchange-Traded Fund VI","23.5","32900047","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ddiv",
"DVLU","First Trust Exchange-Traded Fund VI","17.78","12446035.56","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/dvlu",
"DVOL","First Trust Exchange-Traded Fund VI","19.72","13804039.44","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/dvol",
"FID","First Trust Exchange-Traded Fund VI","16.68","11676033.36","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fid",
"FTHI","First Trust Exchange-Traded Fund VI","22","59932422","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fthi",
"FTLB","First Trust Exchange-Traded Fund VI","21.91","12050543.82","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftlb",
"FTXD","First Trust Exchange-Traded Fund VI","22.891","9156445.782","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftxd",
"FTXG","First Trust Exchange-Traded Fund VI","19.85","992539.7","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftxg",
"FTXH","First Trust Exchange-Traded Fund VI","21.6918","4338403.3836","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftxh",
"FTXL","First Trust Exchange-Traded Fund VI","28.6399","22911977.2798","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftxl",
"FTXN","First Trust Exchange-Traded Fund VI","19.75","23700039.5","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftxn",
"FTXO","First Trust Exchange-Traded Fund VI","26.94","222255053.88","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftxo",
"FTXR","First Trust Exchange-Traded Fund VI","25.2151","2521560.4302","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftxr",
"FV","First Trust Exchange-Traded Fund VI","27.81","2440327555.62","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fv",
"FVC","First Trust Exchange-Traded Fund VI","25.91","558360551.82","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fvc",
"IFV","First Trust Exchange-Traded Fund VI","18.26","597102036.52","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ifv",
"LEGR","First Trust Exchange-Traded Fund VI","27.59","46903055.18","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/legr",
"MDIV","First Trust Exchange-Traded Fund VI","17.85","629212535.7","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/mdiv",
"RDVY","First Trust Exchange-Traded Fund VI","29.75","696150059.5","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/rdvy",
"RNDM","First Trust Exchange-Traded Fund VI","47.2642","23632194.5284","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/rndm",
"RNDV","First Trust Exchange-Traded Fund VI","21.5","5375043","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/rndv",
"RNEM","First Trust Exchange-Traded Fund VI","49.1093","4911028.2186","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/rnem",
"RNLC","First Trust Exchange-Traded Fund VI","21.7","19530043.4","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/rnlc",
"RNMC","First Trust Exchange-Traded Fund VI","21.1945","12716742.389","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/rnmc",
"RNSC","First Trust Exchange-Traded Fund VI","21.3325","5333167.665","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/rnsc",
"ROBT","First Trust Exchange-Traded Fund VI","28.66","31526057.32","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/robt",
"SDVY","First Trust Exchange-Traded Fund VI","20.0758","4015200.1516","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/sdvy",
"TDIV","First Trust Exchange-Traded Fund VI","36.02","886272100","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/tdiv",
"FAAR","First Trust Exchange-Traded Fund VII","26.7199","18703983.4398","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/faar",
"FTGC","First Trust Exchange-Traded Fund VII","18.62","193710079.08","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftgc",
"FCEF","First Trust Exchange-Traded Fund VIII","20.45","42024750","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fcef",
"FIXD","First Trust Exchange-Traded Fund VIII","48.66","355218097.32","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fixd",
"MCEF","First Trust Exchange-Traded Fund VIII","17.2707","8635384.5414","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/mcef",
"FUNC","First United Corporation","18.03","127696447.29","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/func",
"FUSB","First US Bancshares, Inc.","8.8","53611923.2","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fusb",
"MYFW","First Western Financial, Inc.","13.075","98627261.55","n/a","2018","Finance","Major Banks","https://www.nasdaq.com/symbol/myfw",
"FCFS","FirstCash, Inc.","89.05","3903258745.75","n/a","1991","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/fcfs",
"SVVC","Firsthand Technology Value Fund, Inc.","12.54","91568910.84","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/svvc",
"FSV","FirstService Corporation","75.64","2620697642.84","n/a","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/fsv",
"FISV","Fiserv, Inc.","79.13","31530992584.01","n/a","1986","Technology","EDP Services","https://www.nasdaq.com/symbol/fisv",
"FIVE","Five Below, Inc.","104.79","5839619545.62","n/a","2012","Consumer Services","Department/Specialty Retail Stores","https://www.nasdaq.com/symbol/five",
"FPRX","Five Prime Therapeutics, Inc.","12.84","455379870.48","n/a","2013","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/fprx",
"FVE","Five Star Senior Living Inc.","0.41","20738966.04","n/a","n/a","Health Care","Hospital/Nursing Management","https://www.nasdaq.com/symbol/fve",
"FIVN","Five9, Inc.","42.88","2520141473.28","n/a","2014","Technology","EDP Services","https://www.nasdaq.com/symbol/fivn",
"FLEX","Flex Ltd.","8.75","4607631175","n/a","1994","Technology","Electrical Products","https://www.nasdaq.com/symbol/flex",
"FLKS","Flex Pharma, Inc.","0.43","7769874.68","n/a","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/flks",
"FLXN","Flexion Therapeutics, Inc.","16.31","617443380.47","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/flxn",
"ASET","FlexShares Trust","27.2092","14284857.2092","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/aset",
"ESG","FlexShares Trust","65.74","32870065.74","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/esg",
"ESGG","FlexShares Trust","92.5","78625092.5","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/esgg",
"LKOR","FlexShares Trust","47.59","26174547.59","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/lkor",
"MBSD","FlexShares Trust","22.874","72053122.874","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/mbsd",
"QLC","FlexShares Trust","33.64","63916033.64","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/qlc",
"SKOR","FlexShares Trust","48.46","67844048.46","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/skor",
"FPAY","FlexShopper, Inc.","0.74","13009103.8","n/a","n/a","Technology","Diversified Commercial Services","https://www.nasdaq.com/symbol/fpay",
"FPAYW","FlexShopper, Inc.","0.18","0","n/a","n/a","Technology","Diversified Commercial Services","https://www.nasdaq.com/symbol/fpayw",
"FLXS","Flexsteel Industries, Inc.","24.82","194958692.46","n/a","n/a","Consumer Durables","Home Furnishings","https://www.nasdaq.com/symbol/flxs",
"FLIR","FLIR Systems, Inc.","45.86","6344641389.56","n/a","1993","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/flir",
"FLNT","Fluent, Inc.","3.54","266531308.2","n/a","n/a","Consumer Services","Advertising","https://www.nasdaq.com/symbol/flnt",
"FLDM","Fluidigm Corporation","8.2","322445385.6","n/a","2011","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/fldm",
"FFIC","Flushing Financial Corporation","23.37","654393232.14","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ffic",
"FNCB","FNCB Bancorp Inc.","8.61","144813811.38","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fncb",
"FOMX","Foamix Pharmaceuticals Ltd.","3.99","216590638.32","n/a","2014","Consumer Durables","Specialty Chemicals","https://www.nasdaq.com/symbol/fomx",
"FOCS","Focus Financial Partners Inc.","30.92","2020712379.16","n/a","2018","Finance","Investment Managers","https://www.nasdaq.com/symbol/focs",
"FONR","Fonar Corporation","22.03","142867457.96","n/a","1981","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/fonr",
"FSCT","ForeScout Technologies, Inc.","27.15","1163709273","n/a","2017","Technology","Computer peripheral equipment","https://www.nasdaq.com/symbol/fsct",
"FRSX","Foresight Autonomous Holdings Ltd.","2.28","3447647.28","1512126","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/frsx",
"FORM","FormFactor, Inc.","16.49","1221947504.15","n/a","2003","Technology","Semiconductors","https://www.nasdaq.com/symbol/form",
"FORTY","Formula Systems (1985) Ltd.","35.74","5709536.48","159752","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/forty",
"FORR","Forrester Research, Inc.","46.74","853659360","n/a","1996","Consumer Services","Diversified Commercial Services","https://www.nasdaq.com/symbol/forr",
"FRTA","Forterra, Inc.","4.9","314593195.7","n/a","2016","Capital Goods","Building Materials","https://www.nasdaq.com/symbol/frta",
"FTNT","Fortinet, Inc.","73.84","12580135937.2","n/a","2009","Technology","Computer peripheral equipment","https://www.nasdaq.com/symbol/ftnt",
"FBIO","Fortress Biotech, Inc.","1.22","69148996.1","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/fbio",
"FBIOP","Fortress Biotech, Inc.","17.5657","0","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/fbiop",
"FTSV","Forty Seven, Inc.","18.58","577180268","n/a","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ftsv",
"FMCI","Forum Merger II Corporation","9.66","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/fmci",
"FMCIU","Forum Merger II Corporation","10.12","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/fmciu",
"FMCIW","Forum Merger II Corporation","0.52","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/fmciw",
"FWRD","Forward Air Corporation","65.28","1915872625.92","n/a","n/a","Transportation","Oil Refining/Marketing","https://www.nasdaq.com/symbol/fwrd",
"FORD","Forward Industries, Inc.","1.34","12775359","n/a","n/a","Consumer Non-Durables","Plastic Products","https://www.nasdaq.com/symbol/ford",
"FWP","Forward Pharma A/S","1.1","12632713.5","11484285","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/fwp",
"FOSL","Fossil Group, Inc.","19.33","955975356.24","n/a","1993","Consumer Non-Durables","Consumer Specialties","https://www.nasdaq.com/symbol/fosl",
"FOXF","Fox Factory Holding Corp.","63.71","2420219238.89","n/a","2013","Consumer Non-Durables","Motor Vehicles","https://www.nasdaq.com/symbol/foxf",
"FRAN","Francesca&#39;s Holdings Corporation","1.99","72083911.29","n/a","2011","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/fran",
"FELE","Franklin Electric Co., Inc.","45.25","2115261387","n/a","n/a","Consumer Durables","Metal Fabrications","https://www.nasdaq.com/symbol/fele",
"FRED","Fred&#39;s, Inc.","2.92","108799661.36","n/a","1992","Consumer Services","Department/Specialty Retail Stores","https://www.nasdaq.com/symbol/fred",
"RAIL","Freightcar America, Inc.","9.54","118884121.92","n/a","2005","Capital Goods","Railroads","https://www.nasdaq.com/symbol/rail",
"FEIM","Frequency Electronics, Inc.","10.76","93931378.32","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/feim",
"FRPT","Freshpet, Inc.","33","1172706909","n/a","2014","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/frpt",
