Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,
SNCR,"Synchronoss Technologies, Inc.",6.2,263340976.2,n/a,2018,Technology,EDP Services,https://www.nasdaq.com/symbol/sncr,
SNDX,"Syndax Pharmaceuticals, Inc.",5.1,126663350.1,n/a,2016,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sndx,
SYNH,"Syneos Health, Inc.",51.72,5338844478.96,n/a,2014,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/synh,
SGYP,"Synergy Pharmaceuticals, Inc.",0.3864,95841613.1064,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sgyp,
SYBX,"Synlogic, Inc.",8.51,216560173.79,n/a,2015,n/a,n/a,https://www.nasdaq.com/symbol/sybx,
SNPS,"Synopsys, Inc.",91.94,13661190557.58,n/a,1992,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/snps,
SES,"Synthesis Energy Systems, Inc.",1.4,15431196.2,n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/ses,
SYPR,"Sypris Solutions, Inc.",1.1,23538000.2,n/a,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/sypr,
SYRS,"Syros Pharmaceuticals, Inc.",6.81,229187853.24,n/a,2016,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/syrs,
TROW,"T. Rowe Price Group, Inc.",99.36,23911450793.28,n/a,1986,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/trow,
TTOO,"T2 Biosystems, Inc.",4.44,195532067.76,n/a,2014,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/ttoo,
TRHC,"Tabula Rasa HealthCare, Inc.",75.48,1544768849.28,n/a,2016,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/trhc,
TCMD,"Tactile Systems Technology, Inc.",56.24,1038896268.24,n/a,2016,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/tcmd,
TAIT,Taitron Components Incorporated,1.75,9852232.25,n/a,1995,Consumer Non-Durables,Electronic Components,https://www.nasdaq.com/symbol/tait,
TLC,"Taiwan Liposome Company, Ltd.",5.9709,29854500,5000000,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/tlc,
TTWO,"Take-Two Interactive Software, Inc.",109.67,12488350465.25,n/a,1997,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/ttwo,
TLND,Talend S.A.,34.74,1036401824.52,29833098,2016,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/tlnd,
TNDM,"Tandem Diabetes Care, Inc.",36.82,2112337000.06,n/a,2013,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/tndm,
TLF,"Tandy Leather Factory, Inc.",6.5916,60340877.4528,n/a,n/a,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/tlf,
TANH,Tantech Holdings Ltd.,1.7,48795511.4,n/a,2015,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/tanh,
TAOP,Taoping Inc.,1.06,43205772.78,n/a,n/a,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/taop,
TEDU,"Tarena International, Inc.",6.97,243445239.57,34927581,2014,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/tedu,
TATT,TAT Technologies Ltd.,6.6359,60536004.3859,n/a,n/a,Capital Goods,Aerospace,https://www.nasdaq.com/symbol/tatt,
TAYD,"Taylor Devices, Inc.",12.25,42400520.75,n/a,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/tayd,
CGBD,"TCG BDC, Inc.",15.5,969814090.5,n/a,2017,n/a,n/a,https://www.nasdaq.com/symbol/cgbd,
AMTD,TD Ameritrade Holding Corporation,53.81,30261106454.08,n/a,1997,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/amtd,
PETZ,"TDH Holdings, Inc.",0.9635,9079783.125,n/a,2017,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/petz,
TECD,Tech Data Corporation,89.95,3449582050.25,n/a,1986,Technology,Retail: Computer Software & Peripheral Equipment,https://www.nasdaq.com/symbol/tecd,
TCCO,Technical Communications Corporation,3.6025,6661112.5625,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/tcco,
TTGT,"TechTarget, Inc.",14.39,402944045.69,n/a,2007,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/ttgt,
TGLS,Tecnoglass Inc.,9.9,366712523.1,n/a,2012,Consumer Durables,Electronic Components,https://www.nasdaq.com/symbol/tgls,
TGEN,Tecogen Inc.,3.71,92080886.66,n/a,2014,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/tgen,
TNAV,"Telenav, Inc.",4.18,189189884.84,n/a,2010,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/tnav,
TLGT,"Teligent, Inc.",2.06,110288049.28,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/tlgt,
TELL,Tellurian Inc.,7.23,1738895440.98,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/tell,
TENB,"Tenable Holdings, Inc.",28.48,2650484336.32,n/a,2018,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/tenb,
TENX,"Tenax Therapeutics, Inc.",2.16,3165471.36,n/a,n/a,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/tenx,
TZAC,Tenzing Acquisition Corp.,9.789,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/tzac,
TZACU,Tenzing Acquisition Corp.,10.07,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/tzacu,
TZACW,Tenzing Acquisition Corp.,0.3,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/tzacw,
TER,"Teradyne, Inc.",35.69,6397429287.9,n/a,n/a,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/ter,
TERP,"TerraForm Power, Inc.",11.5,2405129780,n/a,2014,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/terp,
TBNK,Territorial Bancorp Inc.,27.85,268848721.75,n/a,2009,Finance,Savings Institutions,https://www.nasdaq.com/symbol/tbnk,
TSRO,"TESARO, Inc.",46.38,2553077819.28,n/a,2012,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/tsro,
TSLA,"Tesla, Inc. ",350.48,60188902982,n/a,2010,Capital Goods,Auto Manufacturing,https://www.nasdaq.com/symbol/tsla,
TESS,TESSCO Technologies Incorporated,12.14,102299591.7,n/a,1994,Consumer Non-Durables,Electronic Components,https://www.nasdaq.com/symbol/tess,
TTEK,"Tetra Tech, Inc.",60.96,3374525473.44,n/a,1991,Consumer Services,Military/Government/Technical,https://www.nasdaq.com/symbol/ttek,
TTPH,"Tetraphase Pharmaceuticals, Inc.",1.79,95990033.43,n/a,2013,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ttph,
TCBI,"Texas Capital Bancshares, Inc.",59.66,2993833361.1,n/a,2003,Finance,Major Banks,https://www.nasdaq.com/symbol/tcbi,
TCBIL,"Texas Capital Bancshares, Inc.",25.215,0,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/tcbil,
TCBIP,"Texas Capital Bancshares, Inc.",24.82,148920000,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/tcbip,
TCBIW,"Texas Capital Bancshares, Inc.",45.24,0,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/tcbiw,
TXN,Texas Instruments Incorporated,99.85,95910242314.3,n/a,n/a,Technology,Semiconductors,https://www.nasdaq.com/symbol/txn,
TXRH,"Texas Roadhouse, Inc.",66.03,4724458583.49,n/a,2004,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/txrh,
TFSL,TFS Financial Corporation,16.02,4488904237.14,n/a,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/tfsl,
TGTX,"TG Therapeutics, Inc.",5.04,417802255.92,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/tgtx,
ANDE,"The Andersons, Inc.",33.06,935598000,n/a,n/a,Consumer Services,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/ande,
TBBK,"The Bancorp, Inc.",9.95,561638575.6,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/tbbk,
BPRN,The Bank of Princeton,29.4,195250662.6,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bprn,
CG,The Carlyle Group L.P.,18.31,6211789334.74,n/a,2012,Finance,Investment Managers,https://www.nasdaq.com/symbol/cg,
TCGP,The Carlyle Group L.P.,20.87,0,n/a,n/a,Finance,Investment Managers,https://www.nasdaq.com/symbol/tcgp,
CAKE,The Cheesecake Factory Incorporated,47.19,2139372193.53,n/a,1992,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/cake,
CHEF,"The Chefs&#39; Warehouse, Inc.",38.11,1142164245.78,n/a,2011,Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/chef,
TCFC,The Community Financial Corporation,30.12,167921710.8,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/tcfc,
DSGX,The Descartes Systems Group Inc.,29.42,2261355531.72,n/a,n/a,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/dsgx,
DXYN,"The Dixie Group, Inc.",1.28,21071221.76,n/a,n/a,Consumer Durables,Home Furnishings,https://www.nasdaq.com/symbol/dxyn,
ENSG,"The Ensign Group, Inc.",45.37,2373720561.42,n/a,2007,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/ensg,
XONE,The ExOne Company,8.16,133007608.32,n/a,2013,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/xone,
FBMS,"The First Bancshares, Inc.",35.22,460182864.66,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/fbms,
FLIC,The First of Long Island Corporation,21.62,549599209.4,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/flic,
GT,The Goodyear Tire & Rubber Company,23.16,5396512665.36,n/a,n/a,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/gt,
HABT,"The Habit Restaurants, Inc.",12.5,325615850,n/a,2014,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/habt,
HCKT,"The Hackett Group, Inc.",17.65,520996865.4,n/a,n/a,Consumer Services,Professional Services,https://www.nasdaq.com/symbol/hckt,
HAIN,"The Hain Celestial Group, Inc.",20.7,2154112007.4,n/a,n/a,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/hain,
CUBA,"The Herzfeld Caribbean Basin Fund, Inc.",5.85,35881905.15,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cuba,
INTG,The Intergroup Corporation,33.1,77788210.7,n/a,n/a,Consumer Services,Building operators,https://www.nasdaq.com/symbol/intg,
JYNT,The Joint Corp.,7.75,106439995.75,n/a,2014,Miscellaneous,Multi-Sector Companies,https://www.nasdaq.com/symbol/jynt,
KEYW,The KEYW Holding Corporation,9.77,487112112.88,n/a,2010,Technology,EDP Services,https://www.nasdaq.com/symbol/keyw,
KHC,The Kraft Heinz Company,51.12,62337507589.44,n/a,n/a,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/khc,
LOVE,The Lovesac Company,17.53,226608925.13,n/a,2018,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/love,
MSG,The Madison Square Garden Company,270.02,6413396771.24,n/a,2015,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/msg,
MDCO,The Medicines Company,22.13,1634569954.88,n/a,2000,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mdco,
MEET,"The Meet Group, Inc.",4.03,297983950.81,n/a,n/a,Consumer Services,Advertising,https://www.nasdaq.com/symbol/meet,
MIK,"The Michaels Companies, Inc.",16.97,2908106882.28,n/a,2014,Consumer Services,Recreational Products/Toys,https://www.nasdaq.com/symbol/mik,
MIDD,The Middleby Corporation,120.79,6745718302.98,n/a,n/a,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/midd,
NAVG,"The Navigators Group, Inc.",69.47,2067893968.93,n/a,1986,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/navg,
STKS,"The ONE Group Hospitality, Inc.",2.95,81690751,n/a,n/a,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/stks,
PRSC,The Providence Service Corporation,70.81,907144573.27,n/a,2003,Consumer Services,Transportation Services,https://www.nasdaq.com/symbol/prsc,
RMR,The RMR Group Inc.,64.64,2015117288.32,n/a,n/a,Consumer Services,Professional Services,https://www.nasdaq.com/symbol/rmr,
SMPL,The Simply Good Foods Company,20.32,1642856719.36,n/a,n/a,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/smpl,
TSG,The Stars Group Inc.,19.77,5400213913.11,n/a,n/a,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/tsg,
TTD,"The Trade Desk, Inc.",142.45,6159839994,n/a,2016,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/ttd,
ULTI,"The Ultimate Software Group, Inc.",263.92,8252605268.48,n/a,1998,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/ulti,
YORW,The York Water Company,33.12,428300454.24,n/a,n/a,Public Utilities,Water Supply,https://www.nasdaq.com/symbol/yorw,
NCTY,The9 Limited,1.48,13609107.64,9195343,2004,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/ncty,
TXMD,"TherapeuticsMD, Inc.",5.03,1196542380.67,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/txmd,
TRPX,Therapix Biosciences Ltd.,5.59,18228771.99,3260961,2017,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/trpx,
TBPH,"Theravance Biopharma, Inc.",27.61,1529904999.04,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/tbph,
TST,"TheStreet, Inc.",1.51,74914391.8,n/a,n/a,Consumer Services,Newspapers/Magazines,https://www.nasdaq.com/symbol/tst,
TCRD,"THL Credit, Inc.",7.17,234269640.3,n/a,2010,n/a,n/a,https://www.nasdaq.com/symbol/tcrd,
TBRG,"Thunder Bridge Acquisition, Ltd.",9.85,76819992.4,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/tbrg,
TBRGU,"Thunder Bridge Acquisition, Ltd.",10.17,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/tbrgu,
TBRGW,"Thunder Bridge Acquisition, Ltd.",0.38,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/tbrgw,
TIBR,Tiberius Acquisition Corporation,9.72,54715221.36,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/tibr,
TIBRU,Tiberius Acquisition Corporation,10.17,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/tibru,
TIBRW,Tiberius Acquisition Corporation,0.47,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/tibrw,
TTTN,TigerShares Trust,24.64,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/tttn,
TTS,"Tile Shop Hldgs, Inc.",5.91,311808987.78,n/a,n/a,Consumer Services,Home Furnishings,https://www.nasdaq.com/symbol/tts,
TLRY,"Tilray, Inc.",102.45,9544738370.25,n/a,2018,Consumer Durables,Specialty Chemicals,https://www.nasdaq.com/symbol/tlry,
TSBK,"Timberland Bancorp, Inc.",28.3,209304734.1,n/a,n/a,Finance,Banks,https://www.nasdaq.com/symbol/tsbk,
TIPT,Tiptree Inc.,5.48,200359381.88,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/tipt,
TITN,Titan Machinery Inc.,17.53,389484099.38,n/a,2007,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/titn,
TMDI,Titan Medical Inc.,1.9652,42597378.4548,n/a,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/tmdi,
TTNP,"Titan Pharmaceuticals, Inc.",0.3303,25755024.9132,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/ttnp,
TVTY,"Tivity Health, Inc.",40.96,1648637952,n/a,n/a,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/tvty,
TIVO,TiVo Corporation,9.9,1226877300,n/a,n/a,Miscellaneous,Multi-Sector Companies,https://www.nasdaq.com/symbol/tivo,
TLSA,Tiziana Life Sciences plc,7.85,3964681.75,505055,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/tlsa,
TKKS,TKK Symphony Acquisition Corporation,9.66,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/tkks,
TKKSR,TKK Symphony Acquisition Corporation,0.39,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/tkksr,
TKKSU,TKK Symphony Acquisition Corporation,10.13,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/tkksu,
TKKSW,TKK Symphony Acquisition Corporation,0.19,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/tkksw,
TMUS,"T-Mobile US, Inc.",68.45,58072502355.9,n/a,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/tmus,
TMSR,TMSR Holding Company Limited,2,48138854,n/a,2015,Finance,Business Services,https://www.nasdaq.com/symbol/tmsr,
TOCA,Tocagen Inc.,12.9,257397324.9,n/a,2017,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/toca,
TNXP,Tonix Pharmaceuticals Holding Corp.,5.19,737156.46,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/tnxp,
TISA,"Top Image Systems, Ltd.",0.6199,11314242.4678,n/a,1996,Technology,Computer peripheral equipment,https://www.nasdaq.com/symbol/tisa,
TOPS,TOP Ships Inc.,1.11,23825558.37,n/a,n/a,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/tops,
TRCH,"Torchlight Energy Resources, Inc.",0.6856,48069044.9856,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/trch,
TRMD,TORM plc,6.8,502520000,n/a,n/a,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/trmd,
TOTA,Tottenham Acquisition I Limited,9.85,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/tota,
TOTAR,Tottenham Acquisition I Limited,0.4,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/totar,
TOTAU,Tottenham Acquisition I Limited,10.21,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/totau,
TOTAW,Tottenham Acquisition I Limited,0.22,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/totaw,
TBLTU,"ToughBuilt Industries, Inc.",4.89,0,n/a,2018,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/tbltu,
TSEM,Tower Semiconductor Ltd.,15.76,1653363129.28,n/a,1994,Technology,Semiconductors,https://www.nasdaq.com/symbol/tsem,
CLUB,"Town Sports International Holdings, Inc.",7.11,193266067.68,n/a,2006,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/club,
TOWN,Towne Bank,28.61,2070307518.53,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/town,
TPIC,"TPI Composites, Inc.",27.19,938351099.1,n/a,2016,Energy,Industrial Machinery/Components,https://www.nasdaq.com/symbol/tpic,
TCON,"TRACON Pharmaceuticals, Inc.",1.36,40625004.72,n/a,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/tcon,
TSCO,Tractor Supply Company,95.13,11612333977.02,n/a,1994,Consumer Services,RETAIL: Building Materials,https://www.nasdaq.com/symbol/tsco,
TWMC,Trans World Entertainment Corp.,0.9772,35399875.2128,n/a,n/a,Consumer Services,Consumer Electronics/Video Chains,https://www.nasdaq.com/symbol/twmc,
TACT,TransAct Technologies Incorporated,10.3,75991113.4,n/a,1996,Technology,Computer peripheral equipment,https://www.nasdaq.com/symbol/tact,
TRNS,"Transcat, Inc.",20.73,149254901.31,n/a,n/a,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/trns,
TGA,TransGlobe Energy Corporation,2.16,155963597.04,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/tga,
TBIO,"Translate Bio, Inc.",7.23,326374418.7,n/a,2018,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/tbio,
TA,TravelCenters of America LLC,4.61,183331010.15,n/a,n/a,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/ta,
TANNI,TravelCenters of America LLC,24.4,0,n/a,n/a,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/tanni,
TANNL,TravelCenters of America LLC,23.87,0,n/a,n/a,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/tannl,
TANNZ,TravelCenters of America LLC,23.8,0,n/a,n/a,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/tannz,
TZOO,Travelzoo,9.02,109239605.42,n/a,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/tzoo,
TRMT,Tremont Mortgage Trust,10.12,31806542.68,n/a,2017,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/trmt,
TRVN,"Trevena, Inc.",0.635,52275367.255,n/a,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/trvn,
TPCO,Tribune Publishing Company,14.59,519423871.58,n/a,n/a,Consumer Services,Newspapers/Magazines,https://www.nasdaq.com/symbol/tpco,
TCDA,"Tricida, Inc.",29.85,1256882129.4,n/a,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/tcda,
TCBK,TriCo Bancshares,38.45,1169308140.75,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/tcbk,
TDAC,Trident Acquisitions Corp.,9.93,69846686.58,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/tdac,
TDACU,Trident Acquisitions Corp.,10.1,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/tdacu,
TDACW,Trident Acquisitions Corp.,0.29,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/tdacw,
TRIL,Trillium Therapeutics Inc.,3.01,44213381.31,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/tril,
TRS,TriMas Corporation,29.03,1329999957.19,n/a,2007,Capital Goods,Industrial Specialties,https://www.nasdaq.com/symbol/trs,
TRMB,Trimble Inc.,38.03,9551112385.67,n/a,1990,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/trmb,
